시점,월별,가해자법규위반,사고건수,사망자수,부상자수
2009,5월,철길건널목통과방법,1,0,1
2009,5월,과속,16,8,28
2009,5월,과속,18,10,21
2009,5월,앞지르기방법위반,4,0,7
2009,5월,앞지르기방법위반,5,0,12
2009,5월,앞지르기금지위반,22,2,39
2009,5월,앞지르기금지위반,10,0,16
2009,5월,중앙선침범,626,28,1164
2009,5월,중앙선침범,577,35,1032
2009,5월,신호위반,1189,20,2010
2009,5월,신호위반,1250,14,2220
2009,5월,안전거리미확보,1105,8,1985
2009,5월,안전거리미확보,941,3,1766
2009,5월,일시정지위반,25,1,37
2009,5월,일시정지위반,16,0,26
2009,5월,부당한회전,91,2,122
2009,5월,부당한회전,65,1,92
2009,5월,기타,242,2,280
2009,5월,기타,181,3,214
2009,6월,우선권양보불이행,3,0,8
2009,6월,우선권양보불이행,3,0,4
2009,6월,진로양보불이행,17,0,20
2009,6월,진로양보불이행,5,0,5
2009,6월,안전운전불이행,5417,159,7711
2009,6월,안전운전불이행,5097,146,7221
2009,6월,교차로운행방법위반,878,5,1388
2009,6월,교차로운행방법위반,552,1,929
2009,6월,보행자보호의무위반,316,7,331
2009,6월,보행자보호의무위반,215,4,226
2009,6월,차로위반진로변경,113,4,170
2009,6월,차로위반진로변경,113,0,191
2009,6월,직진우회전진행방해,253,2,423
2009,6월,직진우회전진행방해,168,1,291
2009,6월,과속,18,4,50
2009,6월,과속,24,10,36
2009,6월,앞지르기방법위반,7,0,7
2009,6월,앞지르기방법위반,6,0,7
2009,6월,앞지르기금지위반,30,1,41
2009,6월,앞지르기금지위반,9,0,21
2009,6월,중앙선침범,623,17,1099
2009,6월,중앙선침범,520,19,930
2009,6월,신호위반,1102,16,1716
2009,6월,신호위반,1171,21,1905
2009,6월,안전거리미확보,1127,3,2046
2009,6월,안전거리미확보,865,4,1550
2009,6월,일시정지위반,26,1,56
2009,6월,일시정지위반,12,0,21
2009,6월,부당한회전,88,2,113
2009,6월,부당한회전,63,0,83
2009,6월,기타,231,5,278
2009,6월,기타,174,1,202
2009,6월,정비불량,1,0,1
2009,6월,정비불량,2,0,4
2009,7월,과로,1,0,1
2009,7월,우선권양보불이행,1,0,2
2009,7월,우선권양보불이행,1,0,1
2009,7월,진로양보불이행,16,0,20
2009,7월,진로양보불이행,15,0,24
2009,7월,안전운전불이행,5589,142,8180
2009,7월,안전운전불이행,5615,160,8346
2009,7월,교차로운행방법위반,887,10,1476
2009,7월,교차로운행방법위반,628,1,1038
2009,7월,보행자보호의무위반,294,9,298
2009,7월,보행자보호의무위반,247,3,271
2009,7월,차로위반진로변경,122,0,186
2009,7월,차로위반진로변경,89,1,134
2009,7월,직진우회전진행방해,272,2,479
2009,7월,직진우회전진행방해,150,0,274
2009,7월,철길건널목통과방법,1,1,0
2009,7월,철길건널목통과방법,1,1,0
2009,7월,과속,23,6,33
2009,7월,과속,19,6,36
2009,7월,앞지르기방법위반,7,0,11
2009,7월,앞지르기방법위반,1,0,1
2009,7월,앞지르기금지위반,27,1,40
2009,7월,앞지르기금지위반,10,1,21
2009,7월,중앙선침범,649,31,1263
2009,7월,중앙선침범,552,25,978
2009,7월,신호위반,1109,17,1788
2009,7월,신호위반,1219,17,2103
2009,7월,안전거리미확보,1176,5,2024
2009,7월,안전거리미확보,942,5,1722
2009,7월,일시정지위반,26,0,51
2009,7월,일시정지위반,23,0,38
2009,7월,부당한회전,87,1,112
2009,7월,부당한회전,65,1,97
2009,7월,기타,243,4,295
2009,7월,기타,173,3,200
2009,7월,정비불량,1,1,2
2009,8월,우선권양보불이행,7,0,13
2009,8월,우선권양보불이행,3,0,3
2009,8월,진로양보불이행,16,0,26
2009,8월,진로양보불이행,10,0,16
2009,8월,안전운전불이행,5640,156,8666
2009,8월,안전운전불이행,5287,200,7906
2009,8월,교차로운행방법위반,990,8,1732
2009,8월,교차로운행방법위반,573,4,994
2009,8월,보행자보호의무위반,270,7,280
2009,8월,보행자보호의무위반,239,12,247
2009,8월,차로위반진로변경,120,1,199
2009,8월,차로위반진로변경,100,1,174
2009,8월,직진우회전진행방해,275,5,474
2009,8월,직진우회전진행방해,159,1,305
2009,8월,철길건널목통과방법,1,0,2
2009,8월,과속,20,4,27
2009,8월,과속,18,9,24
2009,8월,앞지르기방법위반,3,0,6
2009,8월,앞지르기금지위반,25,1,48
2009,8월,앞지르기금지위반,16,0,28
2009,8월,중앙선침범,648,18,1330
2009,8월,중앙선침범,557,17,987
2009,8월,신호위반,1123,22,1829
2009,8월,신호위반,1160,16,1965
2009,8월,안전거리미확보,1180,14,2271
2009,8월,안전거리미확보,981,4,1884
2009,8월,일시정지위반,26,1,59
2009,8월,일시정지위반,8,0,19
2009,8월,부당한회전,77,3,118
2009,8월,부당한회전,69,0,94
2009,8월,기타,224,7,266
2009,8월,기타,167,3,206
2009,8월,정비불량,1,0,2
2009,9월,우선권양보불이행,7,0,8
2009,9월,우선권양보불이행,8,0,14
2009,9월,진로양보불이행,12,0,19
2009,9월,진로양보불이행,9,0,16
2009,9월,안전운전불이행,5906,153,8310
2009,9월,안전운전불이행,5574,205,7993
2009,9월,교차로운행방법위반,949,11,1469
2009,9월,교차로운행방법위반,607,5,992
2009,9월,보행자보호의무위반,294,2,310
2009,9월,보행자보호의무위반,253,8,269
2009,9월,차로위반진로변경,138,0,191
2009,9월,차로위반진로변경,109,1,179
2009,9월,직진우회전진행방해,327,12,512
2009,9월,직진우회전진행방해,164,0,309
2009,9월,과속,14,2,17
2009,9월,과속,29,8,38
2009,9월,앞지르기방법위반,3,0,3
2009,9월,앞지르기방법위반,5,0,8
2009,9월,앞지르기금지위반,25,1,43
2009,9월,앞지르기금지위반,6,1,8
2009,9월,중앙선침범,670,17,1179
2009,9월,중앙선침범,579,21,898
2009,9월,신호위반,1215,18,1921
2009,9월,신호위반,1223,20,2048
2009,9월,안전거리미확보,1237,4,2273
2009,9월,안전거리미확보,1023,6,1886
2009,9월,일시정지위반,23,0,37
2009,9월,일시정지위반,13,0,30
2009,9월,부당한회전,70,0,93
2009,9월,부당한회전,72,0,105
2009,9월,기타,235,2,253
2009,9월,기타,200,3,226
2009,9월,정비불량,4,0,42
2009,9월,정비불량,1,0,1
2009,10월,우선권양보불이행,7,0,14
2009,10월,우선권양보불이행,5,0,9
2009,10월,진로양보불이행,10,0,11
2009,10월,진로양보불이행,8,0,13
2009,10월,안전운전불이행,5935,178,8503
2009,10월,안전운전불이행,5715,252,8416
2009,10월,교차로운행방법위반,955,7,1614
2009,10월,교차로운행방법위반,624,4,1048
2009,10월,보행자보호의무위반,324,11,328
2009,10월,보행자보호의무위반,260,13,276
2009,10월,차로위반진로변경,128,2,257
2009,10월,차로위반진로변경,133,1,213
2009,10월,직진우회전진행방해,325,2,571
2009,10월,직진우회전진행방해,198,2,340
2009,10월,철길건널목통과방법,1,1,0
2009,10월,과속,17,3,29
2009,10월,과속,23,9,23
2009,10월,앞지르기방법위반,8,0,11
2009,10월,앞지르기방법위반,1,0,1
2009,10월,앞지르기금지위반,26,1,34
2009,10월,앞지르기금지위반,9,1,16
2009,10월,중앙선침범,637,24,1098
2009,10월,중앙선침범,594,20,999
2009,10월,신호위반,1205,13,2002
2009,10월,신호위반,1307,28,2209
2009,10월,안전거리미확보,1282,9,2427
2009,10월,안전거리미확보,1041,6,1934
2009,10월,일시정지위반,21,0,42
2009,10월,일시정지위반,18,0,37
2009,10월,부당한회전,92,1,120
2009,10월,부당한회전,85,1,117
2009,10월,기타,272,2,344
2009,10월,기타,173,1,198
2009,10월,정비불량,1,0,1
2009,11월,과로,1,0,1
2009,11월,우선권양보불이행,2,0,3
2009,11월,우선권양보불이행,4,0,7
2009,11월,진로양보불이행,15,0,34
2009,11월,진로양보불이행,7,0,10
2009,11월,안전운전불이행,5311,169,7506
2009,11월,안전운전불이행,5462,186,8071
2009,11월,교차로운행방법위반,939,9,1537
2009,11월,교차로운행방법위반,619,2,1043
2009,11월,보행자보호의무위반,297,8,307
2009,11월,보행자보호의무위반,270,5,305
2009,11월,차로위반진로변경,132,0,238
2009,11월,차로위반진로변경,120,1,203
2009,11월,직진우회전진행방해,284,1,493
2009,11월,직진우회전진행방해,167,6,294
2009,11월,철길건널목통과방법,1,0,1
2009,11월,철길건널목통과방법,3,1,3
2009,11월,과속,12,4,13
2009,11월,과속,20,13,21
2009,11월,앞지르기방법위반,2,0,3
2009,11월,앞지르기방법위반,3,0,4
2009,11월,앞지르기금지위반,19,0,26
2009,11월,앞지르기금지위반,7,0,15
2009,11월,중앙선침범,690,22,1256
2009,11월,중앙선침범,630,28,1048
2009,11월,신호위반,1223,20,1926
2009,11월,신호위반,1180,22,1936
2009,11월,안전거리미확보,1173,10,2206
2009,11월,안전거리미확보,1033,10,1849
2009,11월,일시정지위반,17,0,32
2009,11월,일시정지위반,9,0,18
2009,11월,부당한회전,74,1,107
2009,11월,부당한회전,91,1,141
2009,11월,기타,188,1,215
2009,11월,기타,150,2,189
2009,11월,정비불량,1,0,1
2009,12월,우선권양보불이행,6,0,7
2009,12월,우선권양보불이행,5,0,7
2009,12월,진로양보불이행,14,0,22
2009,12월,진로양보불이행,11,0,20
2009,12월,안전운전불이행,5152,188,7604
2009,12월,안전운전불이행,5686,180,8707
2009,12월,교차로운행방법위반,835,8,1301
2009,12월,교차로운행방법위반,603,3,991
2009,12월,보행자보호의무위반,315,10,314
2009,12월,보행자보호의무위반,313,7,333
2009,12월,차로위반진로변경,129,1,217
2009,12월,차로위반진로변경,125,0,201
2009,12월,직진우회전진행방해,276,4,468
2009,12월,직진우회전진행방해,172,1,287
2009,12월,철길건널목통과방법,1,0,1
2009,12월,과속,14,7,41
2009,12월,과속,17,12,29
2009,12월,앞지르기방법위반,6,0,6
2009,12월,앞지르기방법위반,3,0,3
2009,12월,앞지르기금지위반,17,0,25
2009,12월,앞지르기금지위반,5,0,10
2009,12월,중앙선침범,649,37,1271
2009,12월,중앙선침범,664,21,1156
2009,12월,신호위반,1179,17,1946
2009,12월,신호위반,1245,12,2211
2009,12월,안전거리미확보,1141,2,2127
2009,12월,안전거리미확보,1108,3,2027
2009,12월,일시정지위반,23,0,42
2009,12월,일시정지위반,7,0,15
2009,12월,부당한회전,76,0,100
2009,12월,부당한회전,66,0,94
2009,12월,기타,203,3,235
2009,12월,기타,151,1,176
2009,12월,정비불량,2,0,2
2010,전체,과로,1,0,1
2010,전체,과로,4,1,5
2010,전체,우선권양보불이행,38,0,48
2010,전체,우선권양보불이행,25,1,35
2010,전체,진로양보불이행,118,0,178
2010,전체,진로양보불이행,76,0,112
2010,전체,안전운전불이행,61307,1623,89870
2010,전체,안전운전불이행,63775,2206,94511
2010,전체,교차로운행방법위반,9551,78,15625
2010,전체,교차로운행방법위반,6655,31,11138
2010,전체,보행자보호의무위반,3560,86,3676
2010,전체,보행자보호의무위반,2982,98,3169
2010,전체,차로위반진로변경,1512,10,2451
2010,전체,차로위반진로변경,1415,7,2382
2010,전체,직진우회전진행방해,3401,38,5793
2010,전체,직진우회전진행방해,2093,18,3677
2010,전체,철길건널목통과방법,6,2,8
2010,전체,철길건널목통과방법,2,1,4
2010,전체,긴급차피양의무위반,1,0,1
2010,전체,과속,174,43,335
2010,전체,과속,229,95,296
2010,전체,앞지르기방법위반,42,0,62
2010,전체,앞지르기방법위반,32,0,47
2010,전체,앞지르기금지위반,237,10,376
2010,전체,앞지르기금지위반,91,0,153
2010,전체,중앙선침범,7194,302,13338
2010,전체,중앙선침범,6877,261,12032
2010,전체,신호위반,12393,207,19998
2010,전체,신호위반,13570,202,23418
2010,전체,안전거리미확보,12502,55,22417
2010,전체,안전거리미확보,10624,43,19212
2010,전체,일시정지위반,254,1,423
2010,전체,일시정지위반,173,1,307
2010,전체,부당한회전,798,20,1129
2010,전체,부당한회전,740,10,1078
2010,전체,기타,2626,33,3029
2010,전체,기타,1792,21,2111
2010,전체,정비불량,4,1,5
2010,전체,정비불량,4,0,8
2010,1월,우선권양보불이행,5,0,5
2010,1월,우선권양보불이행,4,0,5
2010,1월,진로양보불이행,14,0,21
2010,1월,진로양보불이행,10,0,14
2010,1월,안전운전불이행,4351,122,6657
2010,1월,안전운전불이행,4896,189,7550
2010,1월,교차로운행방법위반,635,4,1046
2010,1월,교차로운행방법위반,492,0,845
2010,1월,보행자보호의무위반,242,4,247
2010,1월,보행자보호의무위반,229,13,242
2010,1월,차로위반진로변경,119,0,199
2010,1월,차로위반진로변경,129,0,204
2010,1월,직진우회전진행방해,202,2,364
2010,1월,직진우회전진행방해,148,0,253
2010,1월,철길건널목통과방법,1,0,2
2010,1월,철길건널목통과방법,1,0,4
2010,1월,과속,7,4,17
2010,1월,과속,14,9,14
2010,1월,앞지르기방법위반,3,0,3
2010,1월,앞지르기방법위반,4,0,7
2010,1월,앞지르기금지위반,8,1,9
2010,1월,앞지르기금지위반,8,0,9
2010,1월,중앙선침범,683,24,1331
2010,1월,중앙선침범,589,18,1092
2010,1월,신호위반,959,22,1584
2010,1월,신호위반,1090,19,1932
2010,1월,안전거리미확보,934,1,1723
2010,1월,안전거리미확보,946,1,1734
2010,1월,일시정지위반,14,0,30
2010,1월,일시정지위반,15,0,30
2010,1월,부당한회전,47,1,62
2010,1월,부당한회전,64,1,102
2010,1월,기타,168,2,202
2010,1월,기타,93,1,116
2010,2월,우선권양보불이행,4,0,5
2010,2월,우선권양보불이행,2,1,3
2010,2월,진로양보불이행,14,0,25
2010,2월,진로양보불이행,5,0,5
2010,2월,안전운전불이행,4081,99,6128
2010,2월,안전운전불이행,4430,179,6621
2010,2월,교차로운행방법위반,687,5,1188
2010,2월,교차로운행방법위반,468,3,771
2010,2월,보행자보호의무위반,256,5,267
2010,2월,보행자보호의무위반,195,5,207
2010,2월,차로위반진로변경,109,0,173
2010,2월,차로위반진로변경,110,0,200
2010,2월,직진우회전진행방해,223,1,391
2010,2월,직진우회전진행방해,128,0,205
2010,2월,철길건널목통과방법,2,2,0
2010,2월,과속,13,4,16
2010,2월,과속,17,14,14
2010,2월,앞지르기방법위반,2,0,2
2010,2월,앞지르기금지위반,11,0,16
2010,2월,앞지르기금지위반,5,0,6
2010,2월,중앙선침범,539,23,1093
2010,2월,중앙선침범,513,31,934
2010,2월,신호위반,904,17,1458
2010,2월,신호위반,1020,10,1788
2010,2월,안전거리미확보,882,0,1572
2010,2월,안전거리미확보,770,2,1362
2010,2월,일시정지위반,14,0,30
2010,2월,일시정지위반,10,0,14
2010,2월,부당한회전,57,1,72
2010,2월,부당한회전,53,3,78
2010,2월,기타,181,1,213
2010,2월,기타,98,0,111
2010,3월,우선권양보불이행,3,0,5
2010,3월,우선권양보불이행,5,0,5
2010,3월,진로양보불이행,9,0,16
2010,3월,진로양보불이행,7,0,7
2010,3월,안전운전불이행,4784,117,6858
2010,3월,안전운전불이행,5013,170,7385
2010,3월,교차로운행방법위반,744,3,1208
2010,3월,교차로운행방법위반,524,0,888
2010,3월,보행자보호의무위반,280,9,281
2010,3월,보행자보호의무위반,257,6,279
2010,3월,차로위반진로변경,107,0,177
2010,3월,차로위반진로변경,111,0,200
2010,3월,직진우회전진행방해,245,3,434
2010,3월,직진우회전진행방해,152,3,264
2010,3월,철길건널목통과방법,1,0,1
2010,3월,과속,12,7,33
2010,3월,과속,22,7,28
2010,3월,앞지르기방법위반,4,0,6
2010,3월,앞지르기방법위반,3,0,5
2010,3월,앞지르기금지위반,19,0,28
2010,3월,앞지르기금지위반,10,0,16
2010,3월,중앙선침범,530,18,949
2010,3월,중앙선침범,515,17,853
2010,3월,신호위반,988,9,1671
2010,3월,신호위반,1110,15,1901
2010,3월,안전거리미확보,984,3,1769
2010,3월,안전거리미확보,830,3,1424
2010,3월,일시정지위반,24,0,31
2010,3월,일시정지위반,11,0,14
2010,3월,부당한회전,64,2,82
2010,3월,부당한회전,65,1,93
2010,3월,기타,213,1,254
2010,3월,기타,154,2,183
2010,3월,정비불량,1,0,2
2010,4월,우선권양보불이행,3,0,3
2010,4월,우선권양보불이행,1,0,1
2010,4월,진로양보불이행,11,0,17
2010,4월,진로양보불이행,8,0,16
2010,4월,안전운전불이행,4831,117,6890
2010,4월,안전운전불이행,5053,135,7454
2010,4월,교차로운행방법위반,790,8,1264
2010,4월,교차로운행방법위반,622,4,1021
2010,4월,보행자보호의무위반,277,7,285
2010,4월,보행자보호의무위반,230,9,234
2010,4월,차로위반진로변경,128,0,177
2010,4월,차로위반진로변경,128,1,211
2010,4월,직진우회전진행방해,288,5,464
2010,4월,직진우회전진행방해,180,1,339
2010,4월,긴급차피양의무위반,1,0,1
2010,4월,과속,16,2,31
2010,4월,과속,17,6,19
2010,4월,앞지르기방법위반,4,0,8
2010,4월,앞지르기방법위반,5,0,7
2010,4월,앞지르기금지위반,13,1,28
