시점,월별,요일별,도로종류별,사고건수,사망자수,부상자수
2010,2월,월,군도,57,3,75
2010,2월,월,고속국도,33,6,66
2010,2월,월,기타/불명,36,1,48
2010,2월,화,일반국도,341,17,551
2010,2월,화,지방도,198,7,304
2010,2월,화,특별광역시도,971,7,1415
2010,2월,화,시도,580,6,836
2010,2월,화,군도,61,4,83
2010,2월,화,고속국도,38,2,102
2010,2월,화,기타/불명,42,0,63
2010,2월,수,일반국도,322,14,530
2010,2월,수,지방도,194,18,274
2010,2월,수,특별광역시도,1058,18,1526
2010,2월,수,시도,563,8,816
2010,2월,수,군도,62,1,96
2010,2월,수,고속국도,37,3,77
2010,2월,수,기타/불명,42,1,60
2010,2월,목,일반국도,374,13,619
2010,2월,목,지방도,224,11,378
2010,2월,목,특별광역시도,1149,14,1765
2010,2월,목,시도,665,12,1006
2010,2월,목,군도,72,2,94
2010,2월,목,고속국도,44,7,88
2010,2월,목,기타/불명,50,0,62
2010,2월,금,일반국도,374,19,590
2010,2월,금,지방도,238,14,411
2010,2월,금,특별광역시도,1194,27,1675
2010,2월,금,시도,686,9,1068
2010,2월,금,군도,64,3,85
2010,2월,금,고속국도,37,5,63
2010,2월,금,기타/불명,41,1,54
2010,2월,토,일반국도,375,19,739
2010,2월,토,지방도,217,10,405
2010,2월,토,특별광역시도,1094,15,1710
2010,2월,토,시도,566,7,907
2010,2월,토,군도,74,2,113
2010,2월,토,고속국도,38,3,81
2010,2월,토,기타/불명,46,0,70
2010,3월,일,일반국도,290,8,568
2010,3월,일,지방도,183,4,328
2010,3월,일,특별광역시도,943,14,1521
2010,3월,일,시도,526,11,848
2010,3월,일,군도,42,2,70
2010,3월,일,고속국도,36,1,112
2010,3월,일,기타/불명,43,0,64
2010,3월,월,일반국도,420,20,711
2010,3월,월,지방도,231,12,367
2010,3월,월,특별광역시도,1151,13,1713
2010,3월,월,시도,715,14,1055
2010,3월,월,군도,85,1,123
2010,3월,월,고속국도,53,4,104
2010,3월,월,기타/불명,70,0,92
2010,3월,화,일반국도,395,29,631
2010,3월,화,지방도,236,7,362
2010,3월,화,특별광역시도,1295,14,1887
2010,3월,화,시도,741,10,1052
2010,3월,화,군도,68,1,100
2010,3월,화,고속국도,46,5,106
2010,3월,화,기타/불명,59,0,74
2010,3월,수,일반국도,468,17,858
2010,3월,수,지방도,272,10,400
2010,3월,수,특별광역시도,1325,21,1891
2010,3월,수,시도,766,14,1147
2010,3월,수,군도,77,2,112
2010,3월,수,고속국도,64,6,120
2010,3월,수,기타/불명,64,3,76
2010,3월,목,일반국도,322,9,530
2010,3월,목,지방도,231,9,356
2010,3월,목,특별광역시도,1014,11,1479
2010,3월,목,시도,620,9,921
2010,3월,목,군도,56,3,79
2010,3월,목,고속국도,23,3,38
2010,3월,목,기타/불명,46,2,57
2010,3월,금,일반국도,328,13,518
2010,3월,금,지방도,207,7,336
2010,3월,금,특별광역시도,1076,22,1506
2010,3월,금,시도,647,11,1000
2010,3월,금,군도,64,4,92
2010,3월,금,고속국도,22,1,53
2010,3월,금,기타/불명,64,1,81
2010,3월,토,일반국도,332,19,600
2010,3월,토,지방도,183,10,295
2010,3월,토,특별광역시도,1105,6,1652
2010,3월,토,시도,641,8,1007
2010,3월,토,군도,60,0,88
2010,3월,토,고속국도,43,4,98
2010,3월,토,기타/불명,53,1,72
2010,4월,일,일반국도,294,15,606
2010,4월,일,지방도,180,10,302
2010,4월,일,특별광역시도,836,12,1339
2010,4월,일,시도,527,11,866
2010,4월,일,군도,69,2,101
2010,4월,일,고속국도,36,5,90
2010,4월,일,기타/불명,65,1,97
2010,4월,월,일반국도,381,19,657
2010,4월,월,지방도,218,8,331
2010,4월,월,특별광역시도,1062,11,1486
2010,4월,월,시도,662,13,965
2010,4월,월,군도,71,1,93
2010,4월,월,고속국도,42,13,101
2010,4월,월,기타/불명,71,1,86
2010,4월,화,일반국도,311,11,541
2010,4월,화,지방도,218,10,354
2010,4월,화,특별광역시도,999,11,1394
2010,4월,화,시도,582,4,869
2010,4월,화,군도,72,1,108
2010,4월,화,고속국도,18,1,50
2010,4월,화,기타/불명,67,0,83
2010,4월,수,일반국도,352,12,535
2010,4월,수,지방도,224,6,363
2010,4월,수,특별광역시도,1149,17,1649
2010,4월,수,시도,654,10,961
2010,4월,수,군도,74,5,97
2010,4월,수,고속국도,31,0,68
2010,4월,수,기타/불명,67,2,94
2010,4월,목,일반국도,433,18,716
2010,4월,목,지방도,257,6,436
2010,4월,목,특별광역시도,1387,15,2028
2010,4월,목,시도,844,10,1229
2010,4월,목,군도,98,8,138
2010,4월,목,고속국도,45,2,104
2010,4월,목,기타/불명,82,0,101
2010,4월,금,일반국도,439,17,750
2010,4월,금,지방도,255,10,402
2010,4월,금,특별광역시도,1527,11,2176
2010,4월,금,시도,825,10,1205
2010,4월,금,군도,97,4,127
2010,4월,금,고속국도,44,7,92
2010,4월,금,기타/불명,94,2,101
2010,4월,토,일반국도,374,10,736
2010,4월,토,지방도,218,15,331
2010,4월,토,특별광역시도,1161,12,1767
2010,4월,토,시도,668,17,1062
2010,4월,토,군도,80,4,118
2010,4월,토,고속국도,45,2,189
2010,4월,토,기타/불명,81,3,97
2010,5월,일,일반국도,419,18,808
2010,5월,일,지방도,247,13,461
2010,5월,일,특별광역시도,1223,15,1974
2010,5월,일,시도,736,11,1169
2010,5월,일,군도,95,5,155
2010,5월,일,고속국도,62,1,213
2010,5월,일,기타/불명,106,0,159
2010,5월,월,일반국도,476,22,810
2010,5월,월,지방도,300,16,452
2010,5월,월,특별광역시도,1380,17,1927
2010,5월,월,시도,857,9,1261
2010,5월,월,군도,124,3,168
2010,5월,월,고속국도,42,8,119
2010,5월,월,기타/불명,88,1,130
2010,5월,화,일반국도,397,19,667
2010,5월,화,지방도,213,10,307
2010,5월,화,특별광역시도,1188,11,1630
2010,5월,화,시도,700,14,1006
2010,5월,화,군도,85,2,130
2010,5월,화,고속국도,32,2,60
2010,5월,화,기타/불명,92,1,121
2010,5월,수,일반국도,368,13,653
2010,5월,수,지방도,212,7,326
2010,5월,수,특별광역시도,1085,10,1629
2010,5월,수,시도,642,8,937
2010,5월,수,군도,67,2,102
2010,5월,수,고속국도,47,9,103
2010,5월,수,기타/불명,88,0,119
2010,5월,목,일반국도,340,13,513
2010,5월,목,지방도,229,6,338
2010,5월,목,특별광역시도,1179,11,1635
2010,5월,목,시도,666,7,1003
2010,5월,목,군도,81,3,116
2010,5월,목,고속국도,36,0,67
2010,5월,목,기타/불명,85,0,119
2010,5월,금,일반국도,424,23,740
2010,5월,금,지방도,223,8,390
2010,5월,금,특별광역시도,1156,20,1725
2010,5월,금,시도,641,14,932
2010,5월,금,군도,86,4,129
2010,5월,금,고속국도,46,1,110
2010,5월,금,기타/불명,104,3,124
2010,5월,토,일반국도,474,19,945
2010,5월,토,지방도,333,15,605
2010,5월,토,특별광역시도,1616,20,2415
2010,5월,토,시도,978,15,1524
2010,5월,토,군도,112,7,165
2010,5월,토,고속국도,73,7,176
2010,5월,토,기타/불명,119,4,154
2010,6월,일,일반국도,327,20,657
2010,6월,일,지방도,210,8,334
2010,6월,일,특별광역시도,998,18,1627
2010,6월,일,시도,566,9,876
2010,6월,일,군도,65,3,91
2010,6월,일,고속국도,42,3,95
2010,6월,일,기타/불명,78,1,119
2010,6월,월,일반국도,315,11,509
2010,6월,월,지방도,218,15,315
2010,6월,월,특별광역시도,1012,17,1351
2010,6월,월,시도,597,12,887
2010,6월,월,군도,67,0,92
2010,6월,월,고속국도,39,8,85
2010,6월,월,기타/불명,96,0,117
2010,6월,화,일반국도,417,15,730
2010,6월,화,지방도,265,8,403
2010,6월,화,특별광역시도,1399,27,1977
2010,6월,화,시도,813,9,1155
2010,6월,화,군도,95,4,135
2010,6월,화,고속국도,31,4,66
2010,6월,화,기타/불명,121,3,151
2010,6월,수,일반국도,372,28,704
2010,6월,수,지방도,271,10,406
2010,6월,수,특별광역시도,1336,22,1851
2010,6월,수,시도,772,9,1128
2010,6월,수,군도,111,5,146
2010,6월,수,고속국도,45,3,94
2010,6월,수,기타/불명,122,1,157
2010,6월,목,일반국도,310,13,546
2010,6월,목,지방도,226,6,323
2010,6월,목,특별광역시도,1080,17,1429
2010,6월,목,시도,636,17,932
2010,6월,목,군도,64,2,93
2010,6월,목,고속국도,50,6,92
2010,6월,목,기타/불명,102,2,134
2010,6월,금,일반국도,366,21,581
2010,6월,금,지방도,223,2,324
2010,6월,금,특별광역시도,1184,12,1659
2010,6월,금,시도,733,15,1081
2010,6월,금,군도,78,1,118
2010,6월,금,고속국도,37,4,97
2010,6월,금,기타/불명,104,8,131
2010,6월,토,일반국도,394,16,698
2010,6월,토,지방도,265,15,418
2010,6월,토,특별광역시도,1250,13,1884
2010,6월,토,시도,769,19,1144
2010,6월,토,군도,79,1,117
2010,6월,토,고속국도,59,10,118
2010,6월,토,기타/불명,101,1,134
2010,7월,일,일반국도,318,14,656
2010,7월,일,지방도,213,7,373
2010,7월,일,특별광역시도,958,7,1549
2010,7월,일,시도,528,11,877
2010,7월,일,군도,54,5,86
2010,7월,일,고속국도,55,5,195
2010,7월,일,기타/불명,74,2,105
2010,7월,월,일반국도,316,10,505
2010,7월,월,지방도,227,14,343
2010,7월,월,특별광역시도,1006,9,1482
2010,7월,월,시도,608,6,922
2010,7월,월,군도,67,2,113
2010,7월,월,고속국도,28,7,47
2010,7월,월,기타/불명,89,1,120
2010,7월,화,일반국도,316,17,552
2010,7월,화,지방도,200,4,305
2010,7월,화,특별광역시도,1014,15,1438
2010,7월,화,시도,612,6,922
2010,7월,화,군도,72,3,99
2010,7월,화,고속국도,40,4,72
2010,7월,화,기타/불명,84,2,100
2010,7월,수,일반국도,344,18,615
2010,7월,수,지방도,194,8,288
2010,7월,수,특별광역시도,1018,14,1470
2010,7월,수,시도,630,13,978
2010,7월,수,군도,83,4,112
2010,7월,수,고속국도,34,4,74
2010,7월,수,기타/불명,86,0,108
2010,7월,목,일반국도,422,17,738
2010,7월,목,지방도,265,12,403
2010,7월,목,특별광역시도,1347,22,1899
2010,7월,목,시도,754,17,1085
2010,7월,목,군도,88,5,105
2010,7월,목,고속국도,37,10,64
2010,7월,목,기타/불명,108,2,153
2010,7월,금,일반국도,453,18,774
2010,7월,금,지방도,276,8,447
2010,7월,금,특별광역시도,1487,18,2174
2010,7월,금,시도,875,13,1300
2010,7월,금,군도,109,2,152
2010,7월,금,고속국도,62,2,143
2010,7월,금,기타/불명,108,2,161
2010,7월,토,일반국도,475,17,954
2010,7월,토,지방도,275,13,475
2010,7월,토,특별광역시도,1461,23,2243
2010,7월,토,시도,793,10,1220
2010,7월,토,군도,94,7,168
2010,7월,토,고속국도,78,19,223
2010,7월,토,기타/불명,130,4,190
2010,8월,일,일반국도,476,28,1071
2010,8월,일,지방도,285,11,605
2010,8월,일,특별광역시도,1111,11,1762
2010,8월,일,시도,667,15,1125
2010,8월,일,군도,88,3,130
2010,8월,일,고속국도,73,3,218
2010,8월,일,기타/불명,99,4,146
2010,8월,월,일반국도,448,20,847
2010,8월,월,지방도,281,13,436
2010,8월,월,특별광역시도,1367,21,1955
2010,8월,월,시도,781,13,1143
2010,8월,월,군도,83,2,138
2010,8월,월,고속국도,58,5,159
2010,8월,월,기타/불명,116,4,162
2010,8월,화,일반국도,480,15,862
2010,8월,화,지방도,284,11,470
2010,8월,화,특별광역시도,1378,14,1999
2010,8월,화,시도,770,7,1173
2010,8월,화,군도,108,0,161
2010,8월,화,고속국도,80,7,173
2010,8월,화,기타/불명,105,1,138
2010,8월,수,일반국도,395,16,655
2010,8월,수,지방도,215,6,326
2010,8월,수,특별광역시도,1060,15,1533
2010,8월,수,시도,627,9,959
2010,8월,수,군도,72,0,114
2010,8월,수,고속국도,44,3,85
2010,8월,수,기타/불명,94,1,128
2010,8월,목,일반국도,329,13,610
2010,8월,목,지방도,210,10,365
2010,8월,목,특별광역시도,1048,12,1516
2010,8월,목,시도,608,11,882
2010,8월,목,군도,71,2,117
2010,8월,목,고속국도,44,4,99
2010,8월,목,기타/불명,94,3,134
2010,8월,금,일반국도,403,7,688
2010,8월,금,지방도,266,8,447
2010,8월,금,특별광역시도,1178,10,1725
2010,8월,금,시도,695,9,1038
2010,8월,금,군도,81,6,125
2010,8월,금,고속국도,47,3,83
2010,8월,금,기타/불명,80,0,117
2010,8월,토,일반국도,373,11,783
2010,8월,토,지방도,234,14,416
2010,8월,토,특별광역시도,1138,14,1741
2010,8월,토,시도,610,11,1055
2010,8월,토,군도,74,1,107
2010,8월,토,고속국도,49,3,162
2010,8월,토,기타/불명,106,0,149
2010,9월,일,일반국도,352,14,654
2010,9월,일,지방도,223,7,409
2010,9월,일,특별광역시도,1018,10,1622
2010,9월,일,시도,603,14,963
2010,9월,일,군도,54,2,75
2010,9월,일,고속국도,54,4,156
2010,9월,일,기타/불명,91,0,140
2010,9월,월,일반국도,352,20,556
2010,9월,월,지방도,252,6,390
2010,9월,월,특별광역시도,1089,12,1596
2010,9월,월,시도,692,13,994
2010,9월,월,군도,90,1,148
2010,9월,월,고속국도,40,1,85
2010,9월,월,기타/불명,111,4,137
2010,9월,화,일반국도,341,9,598
2010,9월,화,지방도,209,5,325
2010,9월,화,특별광역시도,1051,8,1533
2010,9월,화,시도,619,13,934
2010,9월,화,군도,66,3,87
2010,9월,화,고속국도,48,6,136
2010,9월,화,기타/불명,93,2,113
2010,9월,수,일반국도,491,19,931
2010,9월,수,지방도,272,13,429
2010,9월,수,특별광역시도,1300,31,1853
2010,9월,수,시도,752,16,1124
2010,9월,수,군도,85,2,137
2010,9월,수,고속국도,54,2,136
2010,9월,수,기타/불명,126,4,170
2010,9월,목,일반국도,446,20,770
2010,9월,목,지방도,240,10,413
2010,9월,목,특별광역시도,1424,17,2086
2010,9월,목,시도,831,12,1305
2010,9월,목,군도,109,4,141
2010,9월,목,고속국도,65,4,155
2010,9월,목,기타/불명,120,2,204
2010,9월,금,일반국도,407,19,738
2010,9월,금,지방도,244,11,416
2010,9월,금,특별광역시도,1218,18,1815
2010,9월,금,시도,720,14,1063
2010,9월,금,군도,81,1,126
2010,9월,금,고속국도,32,1,70
2010,9월,금,기타/불명,110,1,159
2010,9월,토,일반국도,438,15,791
2010,9월,토,지방도,234,13,357
2010,9월,토,특별광역시도,1228,11,1875
2010,9월,토,시도,706,9,1087
2010,9월,토,군도,71,3,118
2010,9월,토,고속국도,67,6,189
2010,9월,토,기타/불명,120,4,161
2010,10월,일,일반국도,506,23,1010
2010,10월,일,지방도,290,8,504
2010,10월,일,특별광역시도,1328,18,2209
2010,10월,일,시도,832,21,1365
2010,10월,일,군도,103,3,170
2010,10월,일,고속국도,82,7,270
2010,10월,일,기타/불명,108,1,168
2010,10월,월,일반국도,340,19,512
2010,10월,월,지방도,223,9,352
2010,10월,월,특별광역시도,1134,22,1632
2010,10월,월,시도,680,18,929
2010,10월,월,군도,83,6,104
2010,10월,월,고속국도,29,2,56
2010,10월,월,기타/불명,96,1,128
2010,10월,화,일반국도,375,24,629
2010,10월,화,지방도,240,19,363
2010,10월,화,특별광역시도,1078,16,1485
2010,10월,화,시도,675,16,972
2010,10월,화,군도,77,5,112
2010,10월,화,고속국도,36,8,50
2010,10월,화,기타/불명,102,1,117
2010,10월,수,일반국도,352,16,568
2010,10월,수,지방도,245,12,379
2010,10월,수,특별광역시도,1106,24,1497
2010,10월,수,시도,699,11,1040
2010,10월,수,군도,81,4,105
2010,10월,수,고속국도,38,4,100
2010,10월,수,기타/불명,112,1,151
2010,10월,목,일반국도,394,20,591
2010,10월,목,지방도,249,17,387
2010,10월,목,특별광역시도,1141,15,1619
2010,10월,목,시도,645,20,891
2010,10월,목,군도,75,3,123
2010,10월,목,고속국도,41,7,109
2010,10월,목,기타/불명,91,2,130
2010,10월,금,일반국도,551,19,924
2010,10월,금,지방도,311,15,498
2010,10월,금,특별광역시도,1617,25,2340
2010,10월,금,시도,992,16,1527
2010,10월,금,군도,116,7,147
2010,10월,금,고속국도,71,8,195
2010,10월,금,기타/불명,136,3,180
2010,10월,토,일반국도,617,43,1147
2010,10월,토,지방도,362,15,565
2010,10월,토,특별광역시도,1741,32,2727
2010,10월,토,시도,1059,20,1620
2010,10월,토,군도,113,5,172
2010,10월,토,고속국도,83,4,240
2010,10월,토,기타/불명,120,4,173
2010,11월,일,일반국도,345,15,617
2010,11월,일,지방도,200,12,351
2010,11월,일,특별광역시도,953,14,1503
2010,11월,일,시도,655,14,1066
2010,11월,일,군도,62,1,114
2010,11월,일,고속국도,59,2,192
2010,11월,일,기타/불명,77,2,122
2010,11월,월,일반국도,548,34,977
2010,11월,월,지방도,346,18,510
2010,11월,월,특별광역시도,1417,24,1969
2010,11월,월,시도,872,31,1237
2010,11월,월,군도,111,4,160
2010,11월,월,고속국도,46,5,94
2010,11월,월,기타/불명,121,5,157
2010,11월,화,일반국도,487,21,787
2010,11월,화,지방도,259,15,403
2010,11월,화,특별광역시도,1404,28,1891
2010,11월,화,시도,802,17,1157
2010,11월,화,군도,93,1,129
2010,11월,화,고속국도,50,5,89
2010,11월,화,기타/불명,113,1,145
2010,11월,수,일반국도,392,18,704
2010,11월,수,지방도,245,15,373
2010,11월,수,특별광역시도,1131,12,1577
2010,11월,수,시도,684,13,986
2010,11월,수,군도,80,5,120
2010,11월,수,고속국도,45,2,80
2010,11월,수,기타/불명,96,2,127
2010,11월,목,일반국도,372,15,630
2010,11월,목,지방도,255,12,382
2010,11월,목,특별광역시도,1142,14,1649
2010,11월,목,시도,735,15,1054
2010,11월,목,군도,87,6,128
2010,11월,목,고속국도,37,3,81
2010,11월,목,기타/불명,130,2,180
2010,11월,금,일반국도,405,22,682
2010,11월,금,지방도,264,10,372
2010,11월,금,특별광역시도,1251,20,1794
2010,11월,금,시도,759,15,1096
2010,11월,금,군도,75,4,103
2010,11월,금,고속국도,47,3,130
2010,11월,금,기타/불명,101,2,134
2010,11월,토,일반국도,436,18,852
2010,11월,토,지방도,242,16,385
2010,11월,토,특별광역시도,1208,14,1833
2010,11월,토,시도,749,8,1237
2010,11월,토,군도,81,2,135
2010,11월,토,고속국도,76,3,238
2010,11월,토,기타/불명,126,1,175
2010,12월,일,일반국도,297,10,586
2010,12월,일,지방도,160,12,309
2010,12월,일,특별광역시도,847,13,1358
2010,12월,일,시도,510,8,796
2010,12월,일,군도,43,1,74
2010,12월,일,고속국도,58,4,154
2010,12월,일,기타/불명,90,4,132
2010,12월,월,일반국도,362,23,596
2010,12월,월,지방도,242,10,369
2010,12월,월,특별광역시도,1060,21,1493
2010,12월,월,시도,612,17,922
2010,12월,월,군도,56,4,72
2010,12월,월,고속국도,45,12,91
2010,12월,월,기타/불명,100,0,133
2010,12월,화,일반국도,335,15,591
2010,12월,화,지방도,177,10,279
2010,12월,화,특별광역시도,1050,11,1464
2010,12월,화,시도,642,17,969
2010,12월,화,군도,61,2,111
2010,12월,화,고속국도,39,0,90
2010,12월,화,기타/불명,95,3,133
